facility_id,facility_name,facility_type,address_city,address_state,ownership_sector_final,is_public_health_facility,bed_count,doctor_count,facility_complexity_tier,specialist_domain_count,has_specialist_evidence,nfhs_district_name_norm,nfhs_state_ut_norm,persona_label,top_need_categories
326636f3-53ce-4709-bcef-95729c7c643d,Derma Elite Skin Care Clinic,clinic,Bangalore,Karnataka,private,false,null,1,tertiary,2,true,Bangalore,Karnataka,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|child_immunization|cancer_screening|ncd_diabetes|ncd_diabetes
d1776b44-3f53-4c74-a287-f444d1163f20,Dr. Sanjay Kalra Multi Speciality Dental Clinic,clinic,Panchkula,Haryana,private,false,null,null,tertiary,0,false,Panchkula,Haryana,ncd_rising,cancer_screening|child_malnutrition|ncd_diabetes|ncd_diabetes|adult_overnutrition_obesity
47c21057-d5e1-4d38-bf6f-1b3d41a17f12,Suasth Hospital,hospital,Kalamboli Node,Maharashtra,private,false,350,null,tertiary,0,false,Raigarh,Maharashtra,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_hypertension|anaemia
44c3b2ae-d4a0-4ea8-9959-49999e96b29b,Sawan Neelu Angel’s Hospital,hospital,New Delhi,Delhi,private,false,null,null,secondary,0,false,South,NCT of Delhi,ncd_rising+child_health_nutrition_hotspot,cancer_screening|child_immunization|ncd_hypertension|adult_overnutrition_obesity|anaemia
dfcdb430-8f3c-4b12-b23a-e3e4747d0758,M B Patel Hospital,hospital,Ahmedabad,Gujarat,private,false,null,1,tertiary,1,true,Ahmadabad,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes
3441538a-2d60-4ea6-b65a-fcaf722892b5,Sri Lakshmi Sai Multi-Speciality Dental Hospital,hospital,Guntur,Andhra Pradesh,private,false,null,null,tertiary,0,false,Guntur,Andhra Pradesh,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|ncd_diabetes|ncd_diabetes|cancer_screening|infant_young_child_feeding
914d3341-57d0-4c98-98c9-7f5e5f5e705a,South Delhi Cosmetic Clinic,clinic,Delhi,Delhi,private,false,null,null,primary,0,false,South East,NCT of Delhi,child_health_nutrition_hotspot,child_immunization|child_malnutrition|cancer_screening|adult_overnutrition_obesity|anaemia
fbf20698-2d18-4745-800f-0ea7dec09ff2,Murthy Nursing Home,hospital,Bellary,Karnataka,private,false,null,null,secondary,1,true,Chikkaballapura,Karnataka,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|ncd_hypertension|anaemia
6c1f7f5b-4f5f-410e-a748-a1ca0a500625,District Hospital,hospital,Bellary,Karnataka,government_public,true,500,null,tertiary,0,false,Bijapur,Karnataka,child_health_nutrition_hotspot,child_immunization|cancer_screening|child_malnutrition|infant_young_child_feeding|anaemia
8e66a698-8607-4e96-8976-942ca1cadca7,Sri Balaji Hospital,hospital,Sri Ganganagar,Rajasthan,private,false,null,null,secondary,0,false,Ganganagar,Rajasthan,child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia|child_illness_care
1f84bdca-6d7d-4064-bea1-8f487fbf67a4,Rajendra Institute of Medical Sciences,hospital,Ranchi,Jharkhand,government_public,true,2191,null,tertiary,0,false,Ranchi,Jharkhand,child_health_nutrition_hotspot,child_immunization|child_malnutrition|cancer_screening|anaemia|family_planning_unmet
fc1de0cf-0dd2-4e79-90e4-5b919426234c,Mitra Hospital,hospital,Udupi,Karnataka,private,false,null,13,secondary,0,false,Udupi,Karnataka,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_hypertension|ncd_diabetes
450707bb-844c-4898-b528-fbe0208b6de7,The Skin Clinic,clinic,Mangaluru,Karnataka,private,false,null,3,secondary,1,true,Dakshina Kannada,Karnataka,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_hypertension|child_immunization
0fc162e1-e0e7-4f0f-aac5-248ca262b879,District Hospital Almora,hospital,Almora,Uttarakhand,government_public,true,200,59,secondary,0,false,Almora,Uttarakhand,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|antenatal_care|cancer_screening|child_immunization|ncd_hypertension
180df6d2-2cb4-4bc9-a564-238aea44a2f0,Nandini Women’s Clinic,clinic,Bengaluru,Karnataka,null,false,null,null,tertiary,0,false,Bangalore,Karnataka,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|child_immunization|cancer_screening|ncd_diabetes|ncd_diabetes
50d63ee7-a8e9-4970-9cc7-79f6436af651,Rayshree Ayurveda & Spine Clinic,clinic,Kanpur,Uttar Pradesh,private,false,null,null,tertiary,0,false,Kanpur Nagar,Uttar Pradesh,child_health_nutrition_hotspot,child_immunization|child_malnutrition|infant_young_child_feeding|cancer_screening|child_illness_care
05d35ca2-b30e-4e5a-8d2a-ddb756ff4497,Healing Hands Hospital,hospital,Surat,Gujarat,private,false,null,null,primary,0,false,Surat,Gujarat,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia|ncd_diabetes
47f49841-1f7c-4fc4-9c83-c0fa85e8c7b0,Subam Speciality Hospital,hospital,Nagercoil,Kanyakumari District,private,false,null,null,secondary,1,true,Kanniyakumari,Tamil Nadu,ncd_rising,cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension|anaemia
bb328a1d-2e52-49e4-8d9c-52c8d3d4e13a,Vidarbha Sonography And Xray Clinic,clinic,Akola,Maharashtra,private,false,null,null,secondary,0,false,Akola,Maharashtra,child_health_nutrition_hotspot,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|anaemia
50f7882b-674a-4879-859a-630c4c6fbea8,Regencare,clinic,Vennala,Kerala,private,false,null,null,secondary,1,true,Ernakulam,Kerala,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|child_immunization
4bd89436-efcb-43d6-aada-cd24c7065c0e,Purnima Netralaya,hospital,Tamolia,Jharkhand,private,false,null,null,tertiary,0,false,Purbi Singhbhum,Jharkhand,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|cancer_screening|family_planning_unmet|infant_young_child_feeding|wash_sanitation
306dfba7-2c6a-4235-aa0e-ad654b5990d0,Kalyani Hospital,hospital,Pune,Maharashtra,private,false,null,null,tertiary,0,false,Pune,Maharashtra,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
70832dba-85d4-40a8-95e7-36b58926b9c6,Dr Lekshmys Relief Dental Clinic & Implant Centre,clinic,Thrissur,Kerala,private,false,null,null,tertiary,0,false,Thrissur,Kerala,ncd_rising,cancer_screening|ncd_diabetes|ncd_diabetes|family_planning_unmet|infant_young_child_feeding
577196f9-c280-4f2e-95d7-4f8fc24aa607,Shri Shellapha Hospital,hospital,Salem,Tamil Nadu,private,false,102,2,tertiary,1,true,Salem,Tamil Nadu,ncd_rising,child_immunization|ncd_diabetes|ncd_diabetes|ncd_hypertension|ncd_hypertension
8f63e350-3067-4734-8934-7a8a567da287,"Dr. Raj Kumar Deepak (Liver And Gastro Clinic) - Arya Samaj Chowk, Chhatauni Amar, Motihari-845401, Bihar",clinic,Motihari,Bihar,private,false,null,null,primary,1,true,Purba Champaran,Bihar,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|antenatal_care|cancer_screening
a02207a1-89ef-46df-bbd6-a3dc29e82d91,Virk Multispeciality Hospital in Karnal,hospital,Karnal,Haryana,private,false,100,null,tertiary,0,false,Karnal,Haryana,ncd_rising+child_health_nutrition_hotspot,cancer_screening|adult_overnutrition_obesity|anaemia|infant_young_child_feeding|child_immunization
61215006-8e68-4b60-b19e-c46fbc6cfac3,Dr. Pal's Multispeciality Dental Care,clinic,Dehradun,Uttarakhand,private,false,null,1,secondary,0,false,Dehradun,Uttarakhand,child_health_nutrition_hotspot+ncd_rising,child_immunization|infant_young_child_feeding|cancer_screening|ncd_hypertension|anaemia
2eeec8d4-4c41-4327-8cc5-f6635ac5bbf6,Nimai Hospitals,hospital,Aurangabad,Maharashtra,private,false,null,6,tertiary,0,false,Aurangabad,Maharashtra,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
0807980c-f911-4d0d-a963-52896acd5b42,Marathwada Cancer Hospital and Research Institute,hospital,Aurangabad,Maharashtra,private,false,null,null,tertiary,0,false,Aurangabad,Maharashtra,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|cancer_screening|infant_young_child_feeding
68c4e82d-b25c-4009-8e76-6d7857ae0674,Vishal Clinic Health & Mind Care Centre,clinic,Thane,Maharashtra,private,false,null,2,secondary,1,true,Thane,Maharashtra,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|family_planning_unmet|cancer_screening|infant_young_child_feeding
5070a033-ea23-4953-a1da-8732fe62615f,Apple Dental Specialities,dentist,Vizianagaram,Andhra Pradesh,private,false,null,11,tertiary,0,false,Vizianagaram,Andhra Pradesh,child_health_nutrition_hotspot,child_malnutrition|cancer_screening|child_immunization|female_education|infant_young_child_feeding
a4a570c0-5bef-438d-8ec3-ee5a5143a416,Shri Rama Charitable Hospital,hospital,Ludhiana,Punjab,trust_charitable,false,null,2,tertiary,0,false,Ludhiana,Punjab,ncd_rising+child_health_nutrition_hotspot,child_immunization|cancer_screening|infant_young_child_feeding|ncd_hypertension|ncd_hypertension
8de46ac7-edde-480b-96a9-fb39f8c3c8d9,Shekhawati Hospital & Research Centre,hospital,Jaipur,Rajasthan,private,false,100,14,tertiary,1,true,Jaipur,Rajasthan,child_health_nutrition_hotspot,cancer_screening|infant_young_child_feeding|anaemia|child_immunization|micronutrient_fortification
d57da249-6cdf-430a-9cc8-d8cf0e499e0f,Amar Homoeo Clinic & Stores,clinic,Nacharam,Telangana,private,false,null,1,secondary,0,false,Medchal-Malkajgiri,Telangana,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|child_malnutrition|infant_young_child_feeding|ncd_hypertension
37c2aa84-5601-49e3-ac01-31dfea0a4aa0,Naja Hospital And Research Centre,hospital,Jhansi,Uttar Pradesh,private,false,null,null,tertiary,0,false,Jhansi,Uttar Pradesh,child_health_nutrition_hotspot,child_immunization|child_malnutrition|infant_young_child_feeding|cancer_screening|family_planning_unmet
676086b7-df89-4f7c-a39f-124d60945db1,Kamla Hospital,hospital,Gurgaon,Haryana,private,false,50,11,tertiary,1,true,Gurgaon,Haryana,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|infant_young_child_feeding|anaemia|child_immunization
61a3f689-726c-4f43-b7bc-75beaac6d14d,Darshan Superspeciality Hospital,hospital,Bathinda,Punjab,private,false,26,1,tertiary,0,false,Bathinda,Punjab,child_health_nutrition_hotspot+ncd_rising,child_immunization|family_planning_unmet|cancer_screening|child_illness_care|ncd_hypertension
ae51b5b8-0c57-42bc-990e-aa19955bdd5f,"Jaiprakash Hospital and Research Centre, Rourkela, Sundergarh",hospital,Rourkela,Odisha,private,false,307,null,tertiary,0,false,Sundargarh,Odisha,child_health_nutrition_hotspot,child_immunization|child_malnutrition|cancer_screening|anaemia|infant_young_child_feeding
19e69f12-865d-416a-9dc0-ecf4af4b06b7,Bhagat Hospital,hospital,Janakpuri,Delhi,private,false,32,93,tertiary,0,false,South West,NCT of Delhi,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|ncd_diabetes|anaemia|child_immunization
7df67343-efd3-4b99-93c8-3b189e08a8e0,KLE Ayurvedic Hospital,hospital,Belagavi,Karnataka,private,false,100,null,tertiary,0,false,Belgaum,Karnataka,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|cancer_screening|child_immunization|infant_young_child_feeding|anaemia
b64b2f70-27e2-4efd-950c-f3a1a8c5fa1a,YASH HOSPITAL CRITICAL CARE CENTRE,hospital,Belagavi,Karnataka,government_public,true,null,17,tertiary,0,false,Belgaum,Karnataka,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|cancer_screening|child_immunization|infant_young_child_feeding|anaemia
49516db0-5b63-4407-90a3-31181f427241,Pulse Hospital,hospital,Jhunjhunu,Rajasthan,null,false,45,null,tertiary,1,true,Jhunjhunun,Rajasthan,child_health_nutrition_hotspot,cancer_screening|child_malnutrition|infant_young_child_feeding|anaemia|child_immunization
db7e9937-261e-4b86-a3be-076a28fa8fbb,Popular Nursing Home,clinic,Patna,Bihar,private,false,null,2,tertiary,0,false,Patna,Bihar,child_health_nutrition_hotspot,child_immunization|family_planning_unmet|child_malnutrition|infant_young_child_feeding|antenatal_care
2739c2c3-8f5e-4718-abf8-ed215832faa3,Dr Sharmila Mascarenhas Dental Surgery,dentist,Candolim,Goa,private,false,null,null,tertiary,0,false,North Goa,Goa,ncd_rising+child_health_nutrition_hotspot,child_immunization|cancer_screening|child_malnutrition|ncd_diabetes|ncd_diabetes
689ed40e-e039-4542-9a56-07705b3486b4,Accura Speciality Labs,clinic,Mylapore,Chennai,private,false,null,null,primary,0,false,Chennai,Tamil Nadu,ncd_rising,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension
0b1c1526-777a-42c4-a945-5b83a5a4710d,KIDZ Dental,dentist,Visakhapatnam,Andhra Pradesh,private,false,null,null,secondary,0,false,Visakhapatnam,Andhra Pradesh,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|family_planning_unmet|infant_young_child_feeding|ncd_diabetes
c29037e9-fbe2-4958-a857-8da668f1e3b8,Rainbow Hospital,hospital,Vijayawada,Andhra Pradesh,private,false,null,10,tertiary,0,false,Krishna,Andhra Pradesh,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|ncd_diabetes|ncd_diabetes|cancer_screening|anaemia
41f104ce-66ee-4902-8b85-d90a3a0fd5c0,Unity Hospital (P),hospital,Kunnamkulam,Kerala,private,false,null,null,secondary,0,false,Thrissur,Kerala,ncd_rising,cancer_screening|ncd_diabetes|ncd_diabetes|family_planning_unmet|infant_young_child_feeding
a79857e5-5a96-4ea4-8617-626c5bc37d17,TruScan Diagnostic Centre,clinic,Bhubaneswar,Odisha,private,false,null,null,tertiary,0,false,Khordha,Odisha,ncd_rising,cancer_screening|ncd_diabetes|ncd_diabetes|adult_overnutrition_obesity|anaemia
22f6c258-b765-4864-9f48-d5e365a5a0be,"Tata Main Hospital, Jamshedpur, Jharkhand, India",hospital,Jamshedpur,Jharkhand,private,false,983,6,tertiary,1,true,Purbi Singhbhum,Jharkhand,child_health_nutrition_hotspot+ncd_rising,child_malnutrition|cancer_screening|family_planning_unmet|infant_young_child_feeding|wash_sanitation
a8057441-2ee5-46d9-b270-246a9c009b9a,Yadav Homeo Clinic,clinic,Jaipur,Rajasthan,private,false,null,null,tertiary,0,false,Jaipur,Rajasthan,child_health_nutrition_hotspot,cancer_screening|infant_young_child_feeding|anaemia|child_immunization|micronutrient_fortification
0edb61a9-3c92-4d1f-85cf-41ae50789272,Shah Piles Hospital,hospital,Mumbai,Maharashtra,private,false,null,1,secondary,0,false,Mumbai Suburban,Maharashtra,ncd_rising,child_malnutrition|cancer_screening|family_planning_unmet|ncd_diabetes|ncd_diabetes
7cafaa3d-c884-4859-8e12-b65c9abbdfbd,Jeevan Jyoti Hospital,hospital,Uttam Nagar,Delhi,private,false,null,22,tertiary,0,false,West,NCT of Delhi,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|ncd_hypertension|infant_young_child_feeding|anaemia
3737ac12-781c-4c06-89dc-957eeb85b1cc,"All India Institute of Medical Sciences, Rishikesh",hospital,Rishikesh,Uttarakhand,government_public,true,960,null,tertiary,0,false,Dehradun,Uttarakhand,child_health_nutrition_hotspot+ncd_rising,child_immunization|infant_young_child_feeding|cancer_screening|ncd_hypertension|anaemia
5d2126fd-bbb9-4f3d-bfe8-431c256b1f1b,Friends Diagnostic,clinic,Kolkata,West Bengal,private,false,null,null,secondary,0,false,South Twenty Four Pargana,West Bengal,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|anaemia
499e5dd0-af01-4ba0-a6e6-74b0ad58b24c,Pragnya Brain Mind Clinic,clinic,Bangalore,Karnataka,private,false,null,1,tertiary,1,true,Bangalore,Karnataka,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|child_immunization|cancer_screening|ncd_diabetes|ncd_diabetes
ab138959-6495-4551-b75d-926c39e519bc,Medcare Diagnostics - Goregaon,clinic,Mumbai,Maharashtra,private,false,null,null,secondary,2,true,Mumbai,Maharashtra,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes|ncd_diabetes
265ebdf9-9331-44fa-89dc-80110b7c4ab0,Kamala Hospital,hospital,Salem,Tamil Nadu,private,false,32,18,tertiary,1,true,Thoothukkudi,Tamil Nadu,ncd_rising,child_malnutrition|cancer_screening|ncd_diabetes|ncd_diabetes|ncd_hypertension
8ed2e983-dadf-4caf-b9fa-821975ef8394,CritiCare Asia Multispeciality Hospital Kurla,hospital,Kurla,Maharashtra,private,false,300,115,tertiary,1,true,Mumbai,Maharashtra,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes|ncd_diabetes
e572842b-6753-4fbc-9f55-c75a20594143,Haryana Multispeciality Hospital,hospital,Sonepat,Haryana,private,false,20,6,tertiary,0,false,Sonipat,Haryana,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|infant_young_child_feeding|child_malnutrition|anaemia
c14cb861-80e5-447a-9f99-af685b4664dc,Sri Chamundeshwari Hospital,hospital,Channapatna,"Ramanagara District, Karnataka",private,false,400,null,tertiary,0,false,Ramanagara,Karnataka,ncd_rising,cancer_screening|child_malnutrition|ncd_hypertension|infant_young_child_feeding|ncd_diabetes
c7a038f0-0db9-4f14-92ed-c1f35e01809b,Vinayaka Hospital,hospital,Sultan Bathery,Kerala,null,false,null,null,tertiary,1,true,Wayanad,Kerala,ncd_rising+child_health_nutrition_hotspot,child_malnutrition|child_immunization|cancer_screening|ncd_diabetes|ncd_hypertension
7ecab3d8-550e-4380-b4f6-01c610f9e2fc,Adarsh Hospital,hospital,Lucknow,Uttar Pradesh,private,false,null,null,tertiary,1,true,Allahabad,Uttar Pradesh,child_health_nutrition_hotspot,child_immunization|infant_young_child_feeding|family_planning_unmet|cancer_screening|child_malnutrition
858701bf-af7a-44d4-a548-17e788141e3b,Planet Dental Clinic,clinic,Allahabad,Uttar Pradesh,private,false,null,null,tertiary,0,false,Allahabad,Uttar Pradesh,child_health_nutrition_hotspot,child_immunization|infant_young_child_feeding|family_planning_unmet|cancer_screening|child_malnutrition
05e3b37c-2834-40f7-9dea-e0fab43b65ed,Medicare Diagnostic Centre,clinic,Amritsar,Punjab,null,false,null,null,tertiary,0,false,Amritsar,Punjab,ncd_rising+child_health_nutrition_hotspot,child_immunization|infant_young_child_feeding|cancer_screening|ncd_hypertension|ncd_hypertension
51d31015-8f2c-4f5a-b86d-81aa213a7939,IVY Hospital,hospital,Mohali,Punjab,private,false,180,1,tertiary,2,true,Sahibzada Ajit Singh Nagar,Punjab,ncd_rising+child_health_nutrition_hotspot,child_immunization|cancer_screening|ncd_hypertension|child_malnutrition|ncd_diabetes
bdbcbc4a-f833-4fc2-a876-34f506cff7b4,Nirvana Diagnostic Centre,hospital,Rohtak,Haryana,private,false,null,null,secondary,0,false,Rohtak,Haryana,child_health_nutrition_hotspot+ncd_rising,child_immunization|cancer_screening|infant_young_child_feeding|child_malnutrition|anaemia
f882e91a-edfb-4640-bf14-a91c60d4740f,Shiv Hospital,hospital,Ahmedabad,Gujarat,private,false,15,1,tertiary,1,true,Ahmadabad,Gujarat,child_health_nutrition_hotspot+ncd_rising,child_immunization|child_malnutrition|cancer_screening|infant_young_child_feeding|ncd_diabetes
97eaac95-7eb0-42e5-94a6-d8ef91979a1f,Devi Hospital,hospital,Coimbatore,Tamil Nadu,private,false,null,null,tertiary,0,false,Coimbatore,Tamil Nadu,ncd_rising,cancer_screening|ncd_hypertension|ncd_hypertension|infant_young_child_feeding|ncd_diabetes
